duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0.091100786,0.546018614,0.140698107,0.272727273,0.478366452,1,0.074700855,0.968844101,0.934375,0.043881138,0.431632653,0.668085086,0.8,classical
0,0.258531541,0.190002314,0.909090909,0.480403165,1,0.061025641,0.992964797,0.81875,0.445095324,0.263265306,0.409333131,0.6,classical
0.050857697,0.200620476,0.142710524,0.818181818,0.400475233,0,0.095213675,0.971859188,0.746875,0.350303547,0.037755102,0.393660256,0.6,classical
0.062898537,0.463288521,0.002938128,0.636363636,0,1,0.314529915,0.998994971,0.975,0.057301097,0.205102041,0.374163533,0.8,classical
0.135566152,0.440537746,0.030115815,0.090909091,0.42201739,1,0.082564103,0.995979884,0.934375,0.075726914,0.064285714,0.655495801,0.8,classical
0.014767416,0.277145812,0.214151314,0,0.465911168,1,0.063931624,0.990954739,0.846875,0.109596336,0.862244898,0.635508841,0.6,classical
0.075772242,0.476732161,0.336908727,0.818181818,0.755098311,1,0.137606838,0.635174479,2.68E-05,0.063052508,0.101734694,0.902736993,0.6,classical
0.099472801,0.705274043,0.391243975,1,0.706922213,0,0.085128205,0.454269262,0.000102604,0.271487911,0.632653061,0.704916586,0.8,classical
0.020380231,0.389865564,0.095921838,0.636363636,0.481499856,1,0.056581197,0.978894391,0.928125,0.078496112,0.228571429,0.684311928,0.8,classical
0.098357069,0.31540848,0.000855277,0.181818182,0.053346215,0,0.08017094,1,0.959375,0.05985728,0.163265306,0.816288612,0.2,classical
0.133222234,0.59565667,0.272511395,0.454545455,0.635323916,1,0.050769231,0.957788783,0.000173958,0.261902226,0.469387755,0.459616733,0.8,classical
0.070082665,0.685625646,0.877242587,0.545454545,0.915868084,1,0.312820513,0.08250904,0,0.109596336,0.520408163,0.44639014,0.8,country
0.081882473,0.58221303,0.710212008,0.818181818,0.796955375,1,0.046495726,0.094066874,0,0.047821919,0.507142857,0.579097278,0.8,country
0.047873586,0.497414685,0.741404466,0.545454545,0.880068935,1,0.047350427,0.02632792,0,0.144743849,0.682653061,0.735615223,0.8,country
0.052627822,0.522233713,0.657889176,1,0.865237486,0,0.054358974,0.374871972,0.001114583,0.111726488,0.257142857,0.960864386,0.6,country
0.048848459,0.790072389,0.646820885,0.545454545,0.821395932,1,0.068888889,0.255273523,0,0.097880498,0.442857143,0.470828451,0.8,country
0.051872487,0.629782834,0.660907801,0.545454545,0.854140011,1,0.058632479,0.123614726,0,0.120247098,0.582653061,0.58781369,0.6,country
0.057535197,0.647362978,0.915478502,0,0.88581351,1,0.054188034,0.006378095,0,0.289594206,0.965306122,0.554188339,0.8,country
0.061588215,0.347466391,0.757503798,0.454545455,0.892628665,1,0.076923077,0.00275999,0,0.178826286,0.241836735,0.381438649,0.8,country
0.045570735,0.766287487,0.698137508,0,0.818497532,1,0.047350427,0.066830588,2.45E-05,0.119182022,0.789795918,0.569209199,0.8,country
0.066357803,0.600827301,0.195033356,0.272727273,0.801081025,1,0.056239316,0.884421667,0,0.091490042,0.356122449,0.639107181,0.8,country
0.065329196,0.50672182,0.515007597,0,0.85442724,1,0.04034188,0.626129218,1.31E-05,0.105336032,0.26122449,0.396930136,0.8,country
0.068599245,0.604963806,0.338921143,0.181818182,0.781862809,0,0.041538462,0.770853392,4.54E-06,0.248056236,0.265306122,0.492094929,0.8,country
0.052841603,0.593588418,0.743416882,0.181818182,0.828080529,1,0.087692308,0.310550117,0,0.09468527,0.704081633,0.755170774,0.8,country
0.083690595,0.607032058,0.348983227,0.181818182,0.716035199,1,0.054358974,0.743717609,0,0.143678773,0.173469388,0.365123564,0.8,country
0.041680836,0.63598759,0.738385841,0.636363636,0.895422618,1,0.045811966,0.003584114,9.11E-06,0.08350197,0.641836735,0.441164215,0.8,country
0.079204641,0.460186143,0.40029985,0.727272727,0.796224247,0,0.05025641,0.633164421,2.46E-06,0.079561189,0.210204082,0.711578906,0.6,country
0.052801687,0.602895553,0.858124629,0.545454545,0.859858475,0,0.076068376,0.004860501,0,0.216103951,0.489795918,0.823857871,0.8,country
0.053006257,0.700103413,0.556262137,0.818181818,0.831187822,1,0.052307692,0.264318784,0,0.089359889,0.531632653,0.392218959,0.8,country
0.052044433,0.586349535,0.754485174,0.636363636,0.863905789,1,0.083247863,0.089845752,0,0.115986793,0.771428571,0.813626626,0.8,country
0.048896052,0.882109617,0.792721089,0.181818182,0.756560566,1,0.420512821,0.094669891,0,0.390776441,0.608163265,0.573768402,0.8,country
0.068061913,0.585315408,0.826932171,0.909090909,0.891218633,1,0.071111111,0.00309165,0,0.060496325,0.621428571,0.784393798,0.8,country
0.092165087,0.31540848,0.321815602,0.636363636,0.756717236,1,0.048547009,0.48542516,0,0.091490042,0.105102041,0.66575646,0.8,country
0.080082795,0.631851086,0.524063472,0.727272727,0.786484581,1,0.05982906,0.68341587,0,0.057727127,0.744897959,0.999039136,0.8,country
0.05758087,0.814891417,0.57236147,1,0.78356007,1,0.103589744,0.708541595,0.000809375,0.10853126,0.435714286,0.578680576,0.8,country
0.058691996,0.661840745,0.854099796,0.181818182,0.834791237,1,0.047863248,0.09115229,0,0.138353392,0.921428571,0.686081683,0.8,country
0.064136703,0.587383661,0.498908264,0.363636364,0.829803901,1,0.049230769,0.641204653,0,0.107466184,0.247959184,0.70475971,0.8,country
0.060247572,0.56876939,0.495889639,0.454545455,0.836906285,1,0.042735043,0.46532458,0.000140625,0.104270955,0.360204082,0.695636401,0.8,country
0.066009689,0.637021717,0.436523349,0.090909091,0.846228164,1,0.050940171,0.352761334,0,0.23314517,0.393877551,0.666423182,0.8,country
0.077000429,0.614270941,0.834981838,0.090909091,0.856907852,1,0.057606838,0.011956006,0,0.313025881,0.604081633,0.580989592,0.8,country
0.057407389,0.55532575,0.687069217,0.454545455,0.870929838,1,0.05008547,0.028840493,0.007333333,0.082756417,0.623469388,0.382634827,0.8,country
0.053082251,0.581178904,0.950695793,0.545454545,0.900488289,1,0.061367521,0.032458597,0,0.370539994,0.959183673,0.519754097,0.8,country
0.061260826,0.646328852,0.569342845,0,0.846593728,1,0.046324786,0.261303697,0,0.112791565,0.368367347,0.735291666,0.8,country
0.055909768,0.477766287,0.905416419,0.818181818,0.825521581,1,0.056410256,0.068740143,0,0.340717861,0.8,0.823764725,0.8,country
0.074837668,0.661840745,0.723292716,0.363636364,0.838499099,1,0.067692308,0.096981458,0,0.267227607,0.530612245,0.642538839,0.8,country
0.083015092,0.510858325,0.466709598,0.181818182,0.788364624,1,0.048888889,0.082609543,0,0.095750346,0.297959184,0.655986038,0.8,country
0.054229455,0.655635988,0.905416419,0.636363636,0.908374024,1,0.055213675,0.046730009,0,0.249121312,0.570408163,0.490643828,0.8,country
0.073331987,0.501551189,0.663926426,0.636363636,0.851685511,1,0.057777778,0.068941149,0,0.114921717,0.387755102,0.700651525,0.8,country
0.05315978,0.79524302,0.679019551,0.454545455,0.90479672,1,0.053846154,0.429143537,8.38E-06,0.077537544,0.592857143,0.524323105,0.8,country
0.055038139,0.572905895,0.758510007,0,0.889834713,1,0.060683761,0.010146954,0,0.041857493,0.641836735,0.367917915,0.8,country
0.079928888,0.763185109,0.502933097,0.181818182,0.718071912,1,0.052820513,0.616078928,1.21E-05,0.084034508,0.567346939,0.597667453,0.8,country
0.042862198,0.865563599,0.654870551,0,0.867639763,0,0.273504274,0.077483895,0,0.437639791,0.297959184,0.676561282,0.8,country
0.064989142,0.661840745,0.313765936,0.727272727,0.756038332,1,0.056068376,0.658290145,1.70E-06,0.092555118,0.595918367,0.745454278,0.8,country
0.117547494,0.497414685,0.467715807,0.181818182,0.706608873,1,0.103418803,0.821104841,0,0.971242944,0.452040816,0.553874588,0.8,country
0.053600009,0.660806618,0.426461266,0,0.832023396,1,0.062905983,0.43617874,1.19E-05,0.07370327,0.328571429,0.685836565,0.8,country
0.089903303,0.581178904,0.936608877,0.454545455,0.856829517,1,0.103760684,0.002116772,0,0.189477048,0.569387755,0.505149939,0.8,country
0.053515571,0.344364012,0.47777789,0.181818182,0.821813719,1,0.052991453,0.368841798,2.38E-06,0.100010651,0.296938776,0.879720369,0.6,country
0.049188897,0.572905895,0.209120272,0.090909091,0.594641878,1,0.04957265,0.927637913,0.00045625,0.102140803,0.337755102,0.637656079,0.8,country
0.044715993,0.578076525,0.660907801,0.636363636,0.893882027,1,0.087521368,0.223112595,0,0.183086591,0.585714286,0.803777766,0.8,country
0.062939605,0.817993795,0.606572553,0.636363636,0.687730109,1,0.505982906,0.070951207,0,0.329002024,0.815306122,0.661716908,0.8,country
0.06614287,0.298862461,0.843031504,0.363636364,0.907669008,1,0.084957265,0.206027103,0,0.37160507,0.4,0.842766309,0.8,country
0.072560149,0.598759049,0.442560599,0.636363636,0.820012011,1,0.043589744,0.481405044,3.28E-06,0.09468527,0.293877551,0.626591432,0.8,country
0.067719172,0.758014478,0.769578298,0.454545455,0.885056271,1,0.060512821,0.019795232,1.07E-06,0.04601129,0.846938776,0.514778192,0.8,country
0.062330501,0.725956567,0.530100721,0.363636364,0.834869572,1,0.095384615,0.212057276,0,0.39929705,0.57244898,0.406813313,0.8,country
0.051916241,0.43123061,0.970819959,0.727272727,0.902133326,1,0.077264957,0.001443403,2.67E-05,0.065608691,0.896938776,0.921542481,0.8,country
0.047611828,0.535677353,0.601541511,0.363636364,0.85367,1,0.073162393,0.006971062,0,0.194802428,0.473469388,0.844207606,0.8,country
0.055073833,0.443640124,0.832969421,0.727272727,0.868684231,1,0.080854701,0.078488924,0,0.309830653,0.355102041,0.823519607,0.8,country
0.058901555,0.478800414,0.653864343,0,0.858056767,1,0.046666667,0.111554378,0.000141667,0.160719991,0.237755102,0.705509773,0.8,country
0.075618335,0.612202689,0.464697182,0.272727273,0.740736872,1,0.047692308,0.666330377,0.000808333,0.075300884,0.28877551,0.372462411,0.8,country
0.060067949,0.513960703,0.365082559,1,0.761339008,1,0.043589744,0.331655726,0,0.0741293,0.141836735,0.429104386,0.8,country
0.042382438,0.607032058,0.878248795,0.363636364,0.855471708,1,0.116923077,0.246228262,0,0.3300671,0.909183673,0.759190717,0.8,country
0.086397596,0.367114788,0.381181892,0.909090909,0.760346763,0,0.064615385,0.787938884,0,0.10853126,0.266326531,0.47059804,0.8,country
0.054848538,0.732161324,0.622671886,0,0.789147975,1,0.06991453,0.010448462,0,0.05580999,0.792857143,0.657030243,0.8,country
0.048582096,0.812823164,0.799764547,0.636363636,0.825103794,1,0.458119658,0.058187339,0,0.240600703,0.728571429,0.441198531,0.8,country
0.063732553,0.517063082,0.484821348,0,0.79473588,1,0.072136752,0.636179508,1.31E-06,0.091490042,0.386734694,0.538059544,0.8,country
0.05641985,0.501551189,0.885292253,0.454545455,0.873958796,1,0.068888889,0.001775062,6.65E-06,0.37160507,0.616326531,0.632508591,0.8,country
0.050252047,0.54705274,0.908435044,0.727272727,0.869833146,0,0.115726496,0.266328842,0,0.084034508,0.853061224,0.903918464,0.8,country
0.073074836,0.668045502,0.838000463,0.909090909,0.875629945,1,0.064957265,0.133665016,0,0.101075727,0.413265306,0.632596834,0.8,country
0.053502905,0.691830403,0.552237304,0,0.793691412,1,0.10034188,0.811054551,0.000910417,0.319416338,0.497959184,0.490736973,0.8,country
0.05748914,0.398138573,0.445579224,1,0.798234849,1,0.050940171,0.24823832,0,0.178826286,0.409183673,0.882132335,0.6,country
0.048415907,0.571871768,0.841019088,0.090909091,0.917591456,1,0.064102564,0.357786479,0,0.08041325,0.374489796,0.470068584,0.8,country
0.047317063,0.566701138,0.722286508,0.727272727,0.885447946,1,0.080683761,0.011956006,0,0.207583342,0.606122449,0.872219744,0.8,country
0.058717327,0.61737332,0.788696256,0,0.859388464,1,0.06991453,0.196981842,0.000377083,0.232080094,0.904081633,0.774476304,0.8,country
0.072819987,0.646328852,0.80982663,0.636363636,0.870564274,1,0.062222222,0.206027103,2.00E-05,0.425923954,0.594897959,0.529799052,0.8,country
0.070410821,0.627714581,0.536137971,0.909090909,0.811290702,1,0.052136752,0.387937349,0,0.086164661,0.442857143,0.725482025,0.8,country
0.064964578,0.526370217,0.76253484,0.636363636,0.84677651,0,0.075384615,0.122609697,0,0.123442326,0.724489796,0.863081727,0.8,country
0.091285014,0.482936918,0.790708673,0.636363636,0.83484346,1,0.04957265,0.023614342,6.47E-06,0.113856641,0.358163265,0.4312026,0.8,country
0.086576835,0.596690796,0.461678557,0.181818182,0.793456407,1,0.047692308,0.128639871,0,0.065076153,0.263265306,0.62898869,0.8,country
0.046062777,0.815925543,0.57236147,0.636363636,0.707757788,1,0.196581197,0.204017045,0,0.104270955,0.703061224,0.554070682,0.8,country
0.080272013,0.54705274,0.495889639,0.636363636,0.76687469,1,0.04957265,0.173866175,0,0.244861008,0.283673469,0.670933362,0.8,country
0.059623115,0.505687694,0.581417345,1,0.852416638,1,0.048034188,0.031353065,0,0.118116945,0.504081633,0.421682199,0.8,country
0.06570648,0.626680455,0.818882505,0.818181818,0.868579784,0,0.055897436,0.028036469,9.16E-05,0.220364256,0.658163265,0.608246766,0.8,country
0.055191662,0.374353671,0.884286045,0.272727273,0.905005614,1,0.166324786,0.079493953,0,0.137288316,0.881632653,0.979547315,0.8,country
0.072009767,0.410548087,0.457653723,0.727272727,0.798495966,1,0.05008547,0.340700986,0.0038125,0.09468527,0.243877551,0.333204238,0.8,country
0.04966482,0.643226474,0.46570339,0.818181818,0.621928611,1,0.043931624,0.872361319,0.925,0.092555118,0.724489796,0.478387905,0.8,country
0.054116999,0.692864529,0.738385841,0.818181818,0.824659895,1,0.074188034,0.224117624,0,0.323676643,0.768367347,0.455714447,0.8,country
0.070682174,0.665977249,0.906422628,0.181818182,0.883724574,1,0.079316239,0.029644516,0,0.066354244,0.685714286,0.519499174,0.8,country
0.056902297,0.704239917,0.564311804,0.636363636,0.827323289,1,0.076581197,0.422108334,0,0.081904356,0.428571429,0.436070653,0.8,country
0.057461506,0.594622544,0.367094976,0.545454545,0.80789618,0,0.054188034,0.290449537,0,0.238470551,0.633673469,0.980552301,0.8,country
0.081172811,0.361944157,0.458659932,0.454545455,0.777032144,1,0.046837607,0.340700986,0,0.095750346,0.156122449,0.720819872,0.8,country
0.068686369,0.542916236,0.860137046,0.636363636,0.883228451,1,0.060683761,0.046830511,0,0.086164661,0.581632653,0.426648299,0.8,country
0.069264385,0.940020683,0.771590715,0.454545455,0.783664517,0,0.463247863,0.115574494,0,0.090424965,0.77244898,0.720574754,0.8,country
0.082196429,0.603929679,0.660907801,1,0.869467582,1,0.064102564,0.180901378,0,0.081797849,0.885714286,0.744954236,0.8,country
0.066583099,0.693898656,0.500920681,0.363636364,0.659503355,1,0.101538462,0.343716073,0,0.184151667,0.87755102,0.426702225,0.8,country
0.086515426,0.824198552,0.530100721,0.454545455,0.770295323,1,0.042735043,0.577887827,0.000211458,0.091490042,0.735714286,0.499811259,0.8,country
0.03326545,0.784901758,0.644808468,0.636363636,0.871817636,1,0.064786325,0.000606213,0,0.110661412,0.131632653,0.686116,0.8,country
0.090164293,0.601861427,0.954720626,0.454545455,0.901584981,1,0.124957265,0.003252455,0,0.215038875,0.668367347,0.505076403,0.8,country
0.059833059,0.632885212,0.570349054,1,0.828628874,0,0.059316239,0.279394218,0,0.080093727,0.340816327,0.377502047,0.8,country
0.07485801,0.600827301,0.718261675,0.363636364,0.886309633,1,0.054358974,0.029946025,0.00019375,0.236340398,0.32244898,0.528887211,0.8,country
0.058308187,0.517063082,0.223207188,0,0.735201191,1,0.051623932,0.846230565,0,0.096815422,0.362244898,0.851972959,0.6,country
0.046230885,0.669079628,0.766559673,0.090909091,0.833407316,1,0.102564103,0.111554378,0,0.313025881,0.87244898,0.392160131,0.8,country
0.068082255,0.852119959,0.839006671,0.090909091,0.816043032,1,0.092307692,0.021704787,0.009833333,0.10853126,0.966326531,0.593887726,0.8,disco
0.047873586,0.728024819,0.702162342,0.636363636,0.809175653,0,0.063247863,0.009383132,0.001385417,0.103205879,0.718367347,0.529044087,0.8,disco
0.075748062,0.857290589,0.733354799,0.727272727,0.799697104,1,0.118974359,0.039694806,0.001895833,0.113856641,0.75,0.715324316,0.8,disco
0.094836394,0.626680455,0.532113138,0.636363636,0.825573805,1,0.043760684,0.405022841,0.000941667,0.356694004,0.333673469,0.64194075,0.8,disco
0.112609414,0.504653568,0.290623145,0.636363636,0.61963078,1,0.051282051,0.229142769,6.04E-05,0.120247098,0.209183673,0.715834163,0.8,disco
0.067653541,0.731127198,0.732348591,0.818181818,0.803822754,0,0.056068376,0.114569465,0.022604167,0.275748216,0.942857143,0.603422834,0.8,disco
0.071615596,0.74663909,0.773603131,0.181818182,0.849283234,1,0.083418803,0.011151983,1.23E-05,0.068484397,0.46122449,0.461013908,0.8,disco
0.066322109,0.80041365,0.641789843,0.090909091,0.735906207,1,0.136581197,0.076880878,0,0.069868996,0.892857143,0.555222739,0.8,disco
0.118949931,0.639089969,0.967801334,0.636363636,0.844713685,1,0.074017094,0.059795385,0.563541667,0.31622111,0.935714286,0.621193923,0.8,disco
0.077503602,0.867631851,0.770584506,1,0.836749615,0,0.097094017,0.156780682,0,0.252316541,0.883673469,0.6136982,0.8,disco
0.104917892,0.851085832,0.74442309,0,0.637021177,1,0.054017094,0.005614273,0.031875,0.052827777,0.985714286,0.590593334,0.8,disco
0.071541905,0.608066184,0.404324683,0.454545455,0.681437188,1,0.055897436,0.305524972,0.006114583,0.091490042,0.637755102,0.465068167,0.6,disco
0.062944594,0.550155119,0.698137508,0.727272727,0.702796564,1,0.067179487,0.063513993,0.355208333,0.252316541,0.833673469,0.650794429,0.8,disco
0.070579697,0.797311272,0.916484711,0.090909091,0.819176437,1,0.050940171,0.220097508,0.055208333,0.340717861,1,0.645352799,0.8,disco
0.068803815,0.713547053,0.753478965,0.545454545,0.702561558,0,0.077777778,0.46532458,0.0010625,0.611247204,0.989795918,0.617723046,0.8,disco
0.076906396,0.774560496,0.866174295,0.363636364,0.88320234,0,0.051623932,0.123614726,0,0.310895729,0.895918367,0.661702201,0.8,disco
0.061539471,0.752843847,0.927553002,0.545454545,0.89239366,0,0.138119658,0.113564436,0,0.037703696,0.869387755,0.676424016,0.8,disco
0.063788973,0.863495346,0.839006671,0,0.840065801,1,0.12034188,0.028840493,8.05E-05,0.06028331,0.98877551,0.676546575,0.8,disco
0.069612499,0.656670114,0.721280299,0.727272727,0.828628874,0,0.058632479,0.001322799,0.020416667,0.082330387,0.365306122,0.627611124,0.8,disco
0.053678689,0.745604964,0.967801334,1,0.885004047,1,0.093846154,0.058890859,0.000207292,0.085099585,0.984693878,0.701082933,0.8,disco
0.052422868,0.750775595,0.761528632,0.454545455,0.870094263,0,0.079487179,0.002478582,2.09E-05,0.298114815,0.496938776,0.617811288,0.8,disco
0.064878989,0.748707342,0.609591178,0.909090909,0.703397133,0,0.163589744,0.056076778,0.000352083,0.012354883,0.869387755,0.358323978,0.8,disco
0.04406966,0.809720786,0.771590715,0,0.845967047,0,0.283760684,0.08250904,0.000133333,0.069442965,0.639795918,0.539093944,0.8,disco
0.055539777,0.724922441,0.870199129,0.909090909,0.812230723,0,0.055726496,0.000920787,0.00215625,0.157524763,0.405102041,0.548962414,0.8,disco
0.097287779,0.618407446,0.621665677,0.909090909,0.790845236,1,0.094017094,0.094669891,2.39E-05,0.182021515,0.462244898,0.483795218,0.8,disco
0.059357136,0.588417787,0.836994255,0.909090909,0.826226597,1,0.077435897,0.006177089,6.69E-05,0.140483545,0.901020408,0.604079752,0.8,disco
0.071864304,0.690796277,0.634746385,0.272727273,0.834947907,0,0.041025641,0.245223233,0,0.271487911,0.314285714,0.53925082,0.8,disco
0.065533766,0.824198552,0.753478965,0.545454545,0.810324569,0,0.218803419,0.013564052,0.005166667,0.258706998,0.817346939,0.646779388,0.8,disco
0.063378298,0.919338159,0.906422628,0.818181818,0.79886153,1,0.353846154,0.004448439,0,0.105336032,0.942857143,0.711284764,0.8,disco
0.084243279,0.59565667,0.431492308,0.909090909,0.645846933,0,0.053675214,0.234167914,0.00140625,0.056662051,0.355102041,0.647818691,0.8,disco
0.147868366,0.715615305,0.466709598,0,0.683970024,0,0.058803419,0.362811624,0,0.342848014,0.526530612,0.627405225,0.8,disco
0.083388538,0.77352637,0.603553928,0.090909091,0.687573439,1,0.073504274,0.150750508,0.000271875,0.006177442,0.843877551,0.533529755,0.8,disco
0.061526806,0.576008273,0.495889639,0.454545455,0.759955088,1,0.047179487,0.629144305,1.38E-06,0.086164661,0.298979592,0.650622846,0.8,disco
0.079033847,0.743536711,0.634746385,0.454545455,0.810637909,1,0.043589744,0.0186897,0,0.092555118,0.603061224,0.542187339,0.8,disco
0.058348871,0.652533609,0.888310878,1,0.874663812,0,0.085299145,0.008830366,0,0.026200873,0.87244898,0.612913821,0.8,disco
0.064172781,0.789038263,0.778634173,0.454545455,0.82105648,0,0.062222222,0.282409305,0.822916667,0.120247098,0.947959184,0.610006716,0.8,disco
0.061859568,0.616339193,0.580411137,0.272727273,0.748257044,1,0.076239316,0.257283581,0,0.084034508,0.902040816,0.525445748,0.8,disco
0.07766365,0.765253361,0.610597386,0.636363636,0.871243178,0,0.087863248,0.163815885,0.044583333,0.262967302,0.770408163,0.62768466,0.8,disco
0.069417908,0.838676319,0.545193846,0.636363636,0.663420111,0,0.098974359,0.155775653,0.088854167,0.143678773,0.748979592,0.519214837,0.8,disco
0.058763384,0.556359876,0.722286508,0.909090909,0.822231506,1,0.074700855,0.404017812,0,0.048780488,0.421428571,0.853071089,0.8,disco
0.062995641,0.576008273,0.783665214,0.363636364,0.900253284,1,0.081196581,0.095775423,7.03E-06,0.103205879,0.31122449,0.782521092,0.8,disco
0.083603471,0.693898656,0.676000926,0.727272727,0.862365198,1,0.085641026,0.214067334,0.00030625,0.084034508,0.513265306,0.843261448,0.8,disco
0.05779849,0.692864529,0.965788918,0.181818182,0.893934251,1,0.128717949,0.091051787,0,0.129832783,0.784693878,0.734919086,0.8,disco
0.09906865,0.755946225,0.953714418,0.454545455,0.851163276,0,0.079145299,0.002629337,0.66875,0.151134306,0.596938776,0.612756945,0.8,disco
0.068174369,0.704239917,0.865168087,0.818181818,0.878371674,1,0.114017094,0.134670045,0,0.349238471,0.62244898,0.63726389,0.8,disco
0.079724702,0.73319545,0.811839047,0.454545455,0.815781915,0,0.081196581,0.01245852,0,0.235275322,0.787755102,0.612810871,0.8,disco
0.092216133,0.732161324,0.567330429,0.909090909,0.596313027,0,0.060683761,0.07034819,0.00109375,0.139418468,0.974489796,0.507914875,0.8,disco
0.07990893,0.623578077,0.888310878,0,0.81142126,0,0.079487179,0.042006372,0.000178125,0.291724358,0.741836735,0.559090709,0.8,disco
0.068551653,0.7114788,0.930571627,1,0.931378437,0,0.071282051,0.189946639,0,0.479177761,0.88877551,0.627424834,0.8,disco
0.089770122,0.708376422,0.913466086,1,0.890931405,0,0.067008547,0.042006372,0.000234375,0.245926084,0.630612245,0.588299025,0.8,disco
0.054141946,0.740434333,0.76857209,0.090909091,0.787946837,1,0.083418803,0.000422293,0,0.366279689,0.781632653,0.715976331,0.8,disco
0.089570541,0.769389866,0.729329966,0.181818182,0.818497532,0,0.242735043,0.039393297,5.10E-05,0.31622111,0.92244898,0.632410544,0.8,disco
0.071889635,0.91106515,0.782659006,0.818181818,0.818628091,0,0.548717949,0.006870559,0,0.421663649,0.694897959,0.671688327,0.8,disco
0.082620921,0.752843847,0.524063472,0.636363636,0.787241821,1,0.043589744,0.565827479,0.000136458,0.074768346,0.520408163,0.442497659,0.8,disco
0.056324281,0.943123061,0.778634173,0.545454545,0.884011802,0,0.06017094,0.264318784,0,0.045585259,0.767346939,0.539422403,0.8,disco
0.057867959,0.709410548,0.83397563,0.363636364,0.853931117,0,0.123931624,0.000318775,0.132291667,0.59846629,0.902040816,0.622713658,0.8,disco
0.079525121,0.756980352,0.789702464,0.545454545,0.81693083,1,0.256410256,0.197986871,9.47E-05,0.392906593,0.780612245,0.547780943,0.8,disco
0.05877298,0.789038263,0.927553002,0.090909091,0.949917748,1,0.165641026,0.000736867,0.141666667,0.209713495,0.464285714,0.627258154,0.8,disco
0.053323666,0.803516029,0.86315567,1,0.849701021,0,0.049059829,0.073765288,0,0.113856641,0.969387755,0.559326022,0.8,disco
0.073092491,0.485005171,0.276536229,0.272727273,0.57615479,0,0.047863248,0.249243349,0.00013125,0.119182022,0.337755102,0.832103656,0.8,disco
0.066783831,0.820062048,0.601541511,0.363636364,0.788495182,1,0.054188034,0.031353065,0.00365625,0.089359889,0.717346939,0.504958747,0.8,disco
0.142525752,0.546018614,0.185977481,0.090909091,0.64824921,0,0.095726496,0.787938884,0.0596875,0.077857067,0.182653061,0.583460386,0.8,disco
0.080965171,0.659772492,0.961764084,0.090909091,0.90004439,0,0.053504274,0.032760106,0.105208333,0.029183087,0.925510204,0.666913419,0.8,disco
0.052428241,0.73319545,0.628709135,1,0.611405593,1,0.069230769,0.429143537,0.814583333,0.090424965,0.034795918,0.583445679,0.8,disco
0.100532112,0.687693899,0.532113138,0.181818182,0.720239183,1,0.047350427,0.089343237,0.011354167,0.292789434,0.826530612,0.578258973,0.8,disco
0.064274874,0.638055843,0.568336637,0,0.629840457,1,0.057264957,0.043111904,0.000264583,0.022473107,0.968367347,0.600844188,0.8,disco
0.072222397,0.759048604,0.846050129,0.090909091,0.862182416,0,0.058632479,0.003473561,1.89E-05,0.332197252,0.839795918,0.575077335,0.8,disco
0.062713541,0.747673216,0.874223962,0.090909091,0.907616785,1,0.10017094,0.192961726,0.000160417,0.064224092,0.555102041,0.627689562,0.8,disco
0.052581765,0.768355739,0.57236147,0,0.750685432,1,0.084273504,0.186931552,1.50E-05,0.151134306,0.68877551,0.601314815,0.8,disco
0.043155428,0.650465357,0.885292253,0.636363636,0.852312192,1,0.393162393,0.606028638,0,0.235275322,0.715306122,0.765539285,0.8,disco
0.059986582,0.618407446,0.673988509,0.181818182,0.729691621,1,0.118461538,0.042408384,7.13E-05,0.285333901,0.602040816,0.500213253,0.8,disco
0.073354248,0.888314374,0.758510007,0.636363636,0.845262031,1,0.125641026,0.009463534,0.041041667,0.089359889,0.575510204,0.612732434,0.8,disco
0.055155584,0.703205791,0.879255003,0.454545455,0.734652845,0,0.06034188,0.191956697,0.000683333,0.349238471,0.940816327,0.532760083,0.8,disco
0.109011593,0.713547053,0.745429299,0.090909091,0.669895814,1,0.104786325,0.034167146,0.622916667,0.46000639,0.571428571,0.671222602,0.8,disco
0.143518664,0.60910031,0.712224425,0,0.696242526,1,0.087350427,0.001775062,0.013020833,0.113856641,0.907142857,0.574356687,0.8,disco
0.064892806,0.739400207,0.914472294,0.181818182,0.879337807,0,0.058119658,0.004307735,0.001104167,0.067951859,0.530612245,0.617747557,0.8,disco
0.070886743,0.672182006,0.888310878,0.818181818,0.876230514,1,0.064786325,0.187936581,0,0.049845564,0.819387755,0.490344784,0.8,disco
0.043691992,0.810754912,0.824919755,0.545454545,0.83912578,1,0.136752137,0.017383162,0.015416667,0.123442326,0.585714286,0.61736027,0.8,disco
0.067243249,0.344364012,0.634746385,0.909090909,0.806146696,1,0.097094017,0.591958232,0.001072917,0.151134306,0.555102041,0.864434781,0.6,disco
0.066502883,0.620475698,0.842025296,0.454545455,0.861999634,0,0.061196581,0.001433352,0,0.391841517,0.356122449,0.607678091,0.8,disco
0.058337741,0.56876939,0.483815139,0.454545455,0.700916521,1,0.047350427,0.003835372,0.985416667,0.267227607,0.13877551,0.500046573,0.8,disco
0.077084099,0.669079628,0.870199129,0,0.834242891,0,0.181196581,0.088438711,0.129166667,0.114921717,0.820408163,0.59720663,0.8,disco
0.073169253,0.628748707,0.690087842,0.636363636,0.875525498,1,0.051111111,0.175876233,0,0.223559485,0.533673469,0.392233667,0.8,disco
