image_id,contrast,correlation,homogeneity,ASM
A1_28x106,254.52127757352946,0.916754887260267,0.08837701669683072,0.0001548394566542917
A1_28x108,285.87636335784316,0.8897237813075661,0.08086001328173525,0.00015680508905078583
A1_28x110,233.38345588235296,0.9052983285819908,0.09279503046595844,0.00018306299522719626
A1_28x112,260.76907169117646,0.8778483818264926,0.08519302832376778,0.00018881428567137638
A1_28x114,267.3233302696079,0.8750516139541867,0.0843653506762222,0.00018347869603187474
A1_28x116,234.71274509803922,0.8828067507452162,0.09003813626205576,0.0002091270719569997
A1_28x118,211.00209865196078,0.8949490933481361,0.09650294316361192,0.00021589010048719243
A1_28x120,225.42074142156864,0.8995849221300155,0.09506502287082454,0.00019186897673821373
A1_28x122,220.60122549019607,0.898903591748546,0.0930203246912143,0.00020542014245572617
A1_28x124,222.23981311274508,0.8918492373447388,0.09281165311584988,0.000219057193860234
A1_28x126,230.60867034313722,0.9005566831205588,0.09129050499441371,0.00019360827923004372
A1_28x20,198.7414981617647,0.9355690611092174,0.10500848235516132,0.00017150773309093854
A1_28x22,208.71343443627455,0.9259921854925156,0.10058241719197049,0.00017594997078948003
A1_28x24,188.8094975490196,0.9236359196677374,0.10269304461778966,0.00019524562180111015
A1_28x26,206.85373774509804,0.9223784066833871,0.10123670181810822,0.00018308786922397634
A1_28x28,207.60701593137253,0.9146755979480787,0.10418314842349304,0.00019924130085934496
A1_28x30,220.14934129901965,0.9105072389720118,0.09855770653879696,0.00018413750495602655
A1_28x32,215.48935355392163,0.9173608335123868,0.10068244217648362,0.00018719219602286383
A1_28x34,185.9051930147059,0.923044404458498,0.10545646414325474,0.000206988025564086
A1_28x36,201.1219056372549,0.9169223764897232,0.10140054477787508,0.00020023942864523265
A1_28x38,252.32464767156864,0.9069847553478732,0.09103381677945492,0.00016504800305922003
A1_28x40,248.67294730392157,0.8992694854579806,0.09208113298032795,0.00017986621732026152
A1_28x42,245.16144301470595,0.9071855199337481,0.09343955376601232,0.0001687795718969267
A1_28x44,290.258731617647,0.8925423870234191,0.08942561186522338,0.00016098837905643255
A1_28x46,199.8905637254902,0.921190749821268,0.10216457452993512,0.00018938263303176664
A1_28x48,196.2064644607843,0.913315684620227,0.10229550995886082,0.00020876053249501393
A1_28x50,192.6602328431373,0.914827206763582,0.10286028625872964,0.0002162399790645426
A1_28x52,234.1597120098039,0.9059579814299608,0.09388954905575464,0.00018170196521470104
A1_28x54,265.3736825980393,0.8975187810986499,0.08890972051596614,0.000165769700956363
A1_28x56,243.63933823529413,0.9093437197899794,0.09342990075382579,0.00017134464414978611
A1_28x58,246.46015625000004,0.9109749094565397,0.09510670597449096,0.0001669540317275808
A1_28x60,219.39612438725487,0.9244239606641498,0.09493621219513664,0.00016888305710994567
A1_28x62,189.03042279411764,0.9343707291982948,0.10502969783932449,0.00018496081078341265
A1_28x64,201.30885416666672,0.931895620196616,0.1035911000045203,0.00018370960181330505
A1_28x66,206.33117340686277,0.9372437016272768,0.10470893888480842,0.00017834608759251255
A1_28x68,307.98864889705874,0.931856808324382,0.08775260958571576,0.00011629227077626392
A1_28x70,332.2333180147059,0.9396243222967854,0.1103575880255748,0.00020880441397989956
A1_28x74,231.4583486519608,0.9637980757976206,0.2803508118384892,0.007602882135927288
A1_28x76,305.989705882353,0.9398850429094069,0.11192272422841637,0.0002807421246110271
A1_28x78,245.19436274509803,0.9312633567671077,0.09441989508026079,0.0001529591232939254
A1_28x80,206.0268075980392,0.9308402293615219,0.10300492782853514,0.0001997058110161957
A1_28x82,180.86835171568634,0.9343857919329327,0.10968824290713965,0.00022423204116205314
A1_28x84,199.27326899509805,0.9404257591380714,0.10487473124070801,0.0001895364528892133
A1_28x86,252.36945465686279,0.9432517867136502,0.09586003732109179,0.000135712409101968
A1_28x96,309.872349877451,0.9273764929548558,0.08113768217465564,0.0001132928422211409
A1_28x98,292.5835171568628,0.9070008589294091,0.09117629795886953,0.000166711040938281
A1_29x101,261.1049479166667,0.9245861960096394,0.0840957410382864,0.00014729301455569972
A1_29x103,284.93707107843136,0.9060798709680044,0.08294265402435352,0.00015174170541378316
A1_29x105,303.80114889705885,0.9061493556707484,0.08087658865011785,0.0001377029154952422
A1_29x107,278.94407169117653,0.8991712842561949,0.08675218524728286,0.00016295377679257985
A1_29x109,303.9477022058824,0.8810258442868074,0.0804886439305014,0.00015781483252384898
A1_29x111,226.24587928921568,0.8915114954634636,0.09035812069529191,0.0002010145117713139
A1_29x113,243.5402726715686,0.8927249404806691,0.0884705058065277,0.00018259860240051902
A1_29x115,243.48630514705883,0.8819575176402467,0.08563686886149764,0.0001937486061175389
A1_29x117,264.3248774509804,0.874061026358199,0.08650335711359551,0.00019422320666930988
A1_29x119,251.75209865196078,0.8897552726102962,0.08554448413447095,0.00018616743428759373
A1_29x121,237.08083639705885,0.8886177002088876,0.09057110593603963,0.00019115631326442953
A1_29x123,246.9835018382353,0.8834484948373945,0.08880930195998976,0.00019429524739583335
A1_29x125,210.6226715686274,0.902305669309675,0.09688557207290452,0.00020387314411824772
A1_29x127,190.14214154411772,0.9196880602242508,0.10149823784127973,0.000217864180656178
A1_29x19,183.88328737745096,0.9275489410682394,0.10779521412926561,0.00020182021807267636
A1_29x21,162.34810049019612,0.9311084502442258,0.11101527504966355,0.00021588458596903838
A1_29x23,175.3338848039216,0.9219183922810058,0.10608122856765655,0.00021857895607308488
A1_29x25,192.67383578431375,0.9203809870469677,0.1028312823021186,0.0001974522503739547
A1_29x27,168.13198529411764,0.9215824991879034,0.11107173441481066,0.0002347051671082036
A1_29x29,190.41752450980394,0.9191777761461186,0.10854382301529679,0.00021342910009821957
A1_29x31,227.3834099264706,0.9140028198764756,0.0963650799194429,0.0001815027385801134
A1_29x33,195.97694546568624,0.9169357043871124,0.10544168611742191,0.00021036537460802335
A1_29x35,170.8794424019608,0.927741096553866,0.10924120863895453,0.00022271906857488708
A1_29x37,247.2676317401961,0.9032226050452682,0.09289455262551399,0.00017790070225394086
A1_29x39,227.306556372549,0.9116151900993692,0.09572024315677806,0.00017787524160629327
A1_29x41,205.2719822303922,0.916853050668112,0.10287275523325543,0.00020334949955395768
A1_29x43,233.74120710784314,0.9111703003395167,0.09771098833506335,0.00018093884976631586
A1_29x45,233.0244638480393,0.9106921645506294,0.09319963401614464,0.00017848113462220068
A1_29x47,214.9252757352941,0.9158573550744521,0.09708251909829455,0.00018953551424782535
A1_29x49,179.9720281862745,0.9225430471241484,0.10523394754325402,0.0002132834933529172
A1_29x51,206.46043198529415,0.909370458404031,0.09930512614364247,0.00020341438313989816
A1_29x53,262.88045343137264,0.9060603820156774,0.08936725923963085,0.00015756820449917106
A1_29x55,212.47092524509802,0.9187924825806522,0.09825842669687844,0.00018159343480422195
A1_29x57,203.91360294117646,0.9218962114964233,0.09825132802526519,0.0001811855951211674
A1_29x59,195.22673100490198,0.9203263103410697,0.10078579309004675,0.00019771342734014571
A1_29x61,181.66564031862745,0.930884490404498,0.10414010943475385,0.00019765675686634953
A1_29x63,202.2193474264706,0.9224923552765839,0.10134797127522176,0.00020309524506800268
A1_29x65,187.81095281862747,0.9277289835996415,0.1080798863280309,0.00021838289735318146
A1_29x67,265.3087316176471,0.9224556706621858,0.09255093708993914,0.00015061533574826992
A1_29x69,401.90759803921566,0.9163494493423916,0.07636250928809499,9.789994477034072e-05
A1_29x71,147.07965686274514,0.9799324942653413,0.4687134231887874,0.048736472769637905
A1_29x75,285.03088235294126,0.9357617655201078,0.09737060398068936,0.00015332003090758365
A1_29x77,288.89434742647063,0.9278522510237632,0.08779522881440051,0.0001289236852637808
A1_29x79,281.7032628676471,0.9303594548875078,0.08920985738942619,0.000129369187932526
A1_29x81,256.3813112745098,0.9148724981616148,0.09399766088733773,0.00017338266926332429
A1_29x83,199.60925245098045,0.9312729159862977,0.10274863492892082,0.0001925742484110679
A1_29x85,190.3429227941177,0.9415682484020182,0.10544883247773025,0.00018916721483323723
A1_29x87,225.41487438725494,0.9555585651173484,0.12975406271994375,0.0004216673959910252
A1_29x95,310.2169270833333,0.9317716614001303,0.08448991571726765,0.00011481555321270666
A1_29x97,316.0369791666667,0.9151290516225048,0.08155846081548984,0.00012166704869371155
A1_29x99,252.82212009803922,0.9258107009541514,0.09172195362271515,0.00014326870693513312
A1_2x40,229.39823835784316,0.9422993339402007,0.10423735125702577,0.00016233028425064882
A1_2x42,222.4309129901961,0.9361620488995184,0.09803384164073192,0.0001641151108497934
A1_2x44,198.03181678921572,0.9397604422090807,0.10830573578135883,0.0001825685658761054
A1_2x46,183.9841145833333,0.928942487664881,0.10814523781621166,0.0002276377841079753
A1_2x48,178.9532169117647,0.9291298884346227,0.11039992586451337,0.00023140725059171954
A1_2x50,190.7152726715686,0.927949314426442,0.10325162500480747,0.0002155228570441657
A1_2x52,219.00595894607847,0.9274791864396015,0.09967179540301348,0.00018871291240148017
A1_2x54,175.87107843137255,0.9350824467966768,0.10842843164569572,0.0002154163212466359
A1_2x56,154.2132199754902,0.9509254688613272,0.1236149262809628,0.000245796975059172
A1_2x58,173.86490502450985,0.9689207749622364,0.2085371682202138,0.003684152898674789
A1_2x60,145.39180453431376,0.977840631387261,0.30663952475648537,0.013853808809637524
A1_2x62,217.27873774509803,0.925047208791012,0.09535348649965769,0.00017206775000901093
A1_2x64,214.5041053921569,0.9174420602052029,0.09782769263326882,0.0001986000914612169
A1_2x66,225.37556678921567,0.922102290845849,0.10114299719475967,0.000189429565101163
A1_30x100,246.43059129901962,0.9251042788517017,0.08724752906038412,0.00014753729597690793
A1_30x102,245.07187499999998,0.9149642143002398,0.08833975350844708,0.0001620544410127715
A1_30x104,255.58978247549024,0.9040948243842587,0.08483826901446125,0.00016659816931138263
A1_30x106,260.0982536764706,0.898652110300737,0.08651917884555785,0.0001725387133254037
A1_30x108,269.05977328431374,0.8928690977677178,0.08549425901522188,0.00017084094571498943
A1_30x110,271.14574142156863,0.8869462749953679,0.08414039913092088,0.00016855289000174213
A1_30x112,280.19134497549027,0.8881185445292509,0.08325679176960789,0.00017182745781370152
A1_30x114,295.9089154411765,0.8680207244890262,0.07978756064241928,0.00016993562609633314
A1_30x116,227.1508578431373,0.8886825787942141,0.08927460945883553,0.00020761198742671094
A1_30x118,227.8064031862745,0.8897514723009932,0.09020341703469484,0.00019860091277243124
A1_30x120,244.4049019607843,0.8832392303295836,0.08865541058278584,0.00019889541150789358
A1_30x122,246.71597732843136,0.8849713017454969,0.08559262060205447,0.00018666479689302193
A1_30x124,258.4804381127451,0.8863151661310055,0.08789952964239268,0.0001826804988616157
A1_30x126,224.0519761029412,0.8998333719857111,0.09428897963800704,0.00021301375128406148
A1_30x18,220.96225490196085,0.9142000436944187,0.09916030117243904,0.00018452598516045517
A1_30x20,188.48466605392161,0.9227285097845883,0.106187043281455,0.00020744690387260916
A1_30x22,211.37454044117655,0.9105650984298163,0.10256562246946403,0.00019729843051650815
A1_30x24,186.45113357843138,0.9218557226180831,0.10567635662884256,0.00021202759117586986
A1_30x26,165.57795649509805,0.9280024973163679,0.11362180138079023,0.00023018115027873893
A1_30x28,142.53466605392154,0.9360821141788488,0.11855084451341029,0.0002394915342055939
A1_30x30,170.26940870098045,0.9268829092984274,0.11021791640896983,0.00023108130736976176
A1_30x32,203.82647058823528,0.9146580454477337,0.10438504910502362,0.00020494178733840353
A1_30x34,225.08497242647067,0.9106625378368137,0.09988705021665843,0.00018795472482038166
A1_30x36,227.34004289215687,0.9089841615968999,0.0959240376078927,0.00019169790934526392
A1_30x38,234.15389093137256,0.905885197019858,0.09598864018081978,0.00019029217653666856
A1_30x40,261.2263480392156,0.8916515277105518,0.09356918709303762,0.00019119409358029363
A1_30x42,207.35108762254907,0.9125020918481747,0.10197275057307449,0.00021015324165435175
A1_30x44,216.38095894607847,0.9122880646215357,0.09818800970824855,0.00019432481459955307
A1_30x46,201.1198529411765,0.916282805021416,0.10127055689544233,0.00020650814515450787
A1_30x48,193.76787683823528,0.9194369371099606,0.10169194996837402,0.00020177645391796428
A1_30x50,196.01882659313728,0.9086444150944762,0.10149494021698054,0.00021683413906310075
A1_30x52,236.4641697303922,0.9088499646418525,0.09418180894322313,0.00017531486256037348
A1_30x54,236.24897365196082,0.9117666012054444,0.09205341602712205,0.000171509493043541
A1_30x56,203.37916666666666,0.9242560661097277,0.0993218380809581,0.0001848762157283256
A1_30x58,166.29839154411764,0.9313106315969355,0.1080548254481482,0.0002079985903483636
A1_30x60,181.94958639705882,0.9205017197181727,0.10307766423549429,0.0002070689833837947
A1_30x62,215.63848039215685,0.9175028382011307,0.09740013936327797,0.00018856319910010575
A1_30x64,208.74961703431373,0.9285854169162155,0.10324238292912957,0.00018843190663596932
A1_30x66,213.5717677696079,0.9315755426745062,0.10065208719125847,0.00017657217269950265
A1_30x68,310.6282015931373,0.9231021324442787,0.08424418630781905,0.0001241685279925389
A1_30x70,336.7704197303922,0.9467348966722569,0.16843051810391607,0.0030196495892129828
A1_30x76,269.47585784313725,0.9314645055918991,0.0891863371352551,0.00013510416948259082
A1_30x78,260.00372242647063,0.926443847223261,0.09210191722735835,0.00014626133034019374
A1_30x80,261.6488204656863,0.9211942034980333,0.09234199819501385,0.00015901582417970258
A1_30x82,218.79322916666672,0.929443037881504,0.09824440400667672,0.0001818378335556037
A1_30x84,218.21135110294114,0.9264785075872495,0.09624313861164202,0.00018344044639531673
A1_30x86,238.88353247549026,0.9374243815398802,0.09323679493726665,0.00015372482000612747
A1_30x94,305.693443627451,0.9369564742252167,0.08616229526141203,0.00011223898260284506
A1_30x96,315.1024509803922,0.9160290174709818,0.08453829239369694,0.0001227897811238466
A1_30x98,275.81223958333334,0.9220131940411802,0.08687895498034567,0.00013157698980710542
A1_31x101,268.02990196078434,0.9048149352281097,0.08422546497783494,0.0001578848786374232
A1_31x103,255.16698835784314,0.8978230067314082,0.08657472608571544,0.00016979799780282822
A1_31x105,268.5888020833334,0.8842086364991185,0.08212697642083107,0.00017961900264471602
A1_31x107,252.01542585784318,0.8981976429654243,0.08590320321606291,0.0001779711003580354
A1_31x109,256.4426623774511,0.8943317331598754,0.0871996623799694,0.00017186089691314648
A1_31x111,276.13235294117646,0.884798325547362,0.08382913993434399,0.00017474147000252305
A1_31x113,268.991268382353,0.8933767652107201,0.0866929213078062,0.00016677780180699735
A1_31x115,287.80047487745094,0.8720774514420309,0.08069293638841174,0.00016972630906682523
A1_31x117,243.74393382352943,0.8855678585805224,0.08704658663706781,0.00018791917377781385
A1_31x119,277.8664215686275,0.8814082771052781,0.08369930097202692,0.00017319869555129042
A1_31x121,215.10428921568626,0.8972636859790841,0.09275982390506844,0.0002088180242800245
A1_31x123,234.8941636029412,0.8977891373025941,0.0904280300272647,0.00019518566608245626
A1_31x125,231.45853247549022,0.8937652279159675,0.09190509878114435,0.000207727205657079
A1_31x127,249.61865808823532,0.8988833046110578,0.0893557707053229,0.00018999650449947147
A1_31x17,188.047349877451,0.9377997689583933,0.10705758218322699,0.00018078127534331754
A1_31x19,170.61026348039212,0.9245523104313522,0.11129753025300627,0.00023975482311490773
A1_31x21,182.96954656862746,0.922166700150758,0.1085289206824277,0.00022221407950818206
A1_31x23,173.4039675245098,0.9280739077628566,0.10933319744961602,0.00022048275546814923
A1_31x25,199.11796875,0.9103296531954695,0.10499012531242546,0.00021798514806504706
A1_31x27,155.25764399509805,0.9301533326262135,0.11501886727123048,0.00023771679800136967
A1_31x29,176.25652573529416,0.9166447208292063,0.10984098654104221,0.00023607839945874196
A1_31x31,153.94950980392156,0.9051059003724865,0.12447715825999586,0.0003504810677909338
A1_31x33,228.07781862745102,0.9004582584349075,0.0975401414772293,0.00019783979193699542
A1_31x35,185.52452512254897,0.9235364790049927,0.10801236661427939,0.00022101144522989949
A1_31x37,185.18782169117648,0.9201385792454415,0.10677033244580836,0.00022304489446667156
A1_31x39,241.78390012254903,0.9049043448244357,0.0948087327637322,0.00018067168896127692
A1_31x41,219.27814031862746,0.9064352501185834,0.10076719925206222,0.00020008584344813297
A1_31x43,260.43287377450974,0.890341568698719,0.09559344326461093,0.00018744691982951263
A1_31x45,225.17607230392156,0.9076622042441231,0.10083627181453951,0.00020042175973483757
A1_31x47,193.46521139705888,0.9262426736473781,0.10345745206831104,0.0001989287332771651
A1_31x49,176.60856311274512,0.9242317718657534,0.10795873197603176,0.00021994890317876542
A1_31x51,189.63085171568625,0.9235473956473979,0.10311559878473062,0.00020359589291828864
A1_31x53,225.91982230392156,0.9156562247003259,0.0971560939502405,0.00017468984472618706
A1_31x55,207.6196844362745,0.9169122884249671,0.09827175823381712,0.0001905178024602917
A1_31x57,213.62791053921572,0.9225228238898726,0.09809945252590481,0.0001773381040720517
A1_31x59,179.147824754902,0.9305272191012608,0.10336633670236586,0.00019649401484705408
A1_31x61,222.3512714460785,0.9274079041726995,0.0955569720777837,0.0001583591271986736
A1_31x63,204.621537990196,0.9252208918951164,0.10067097464634826,0.00019319809294351926
A1_31x65,176.89090073529414,0.9398310132003519,0.10841644156359215,0.0002000170879664673
A1_31x67,245.68674938725488,0.9259542268538539,0.09337020532962231,0.00015695879157805892
A1_31x69,348.91112132352947,0.9259875237217488,0.08354687523009209,0.00010827510002162629
A1_31x71,304.5194240196078,0.9597311854380645,0.34257349826348615,0.013166558816771189
A1_31x77,304.60445772058824,0.9190680360846208,0.08546183034638423,0.00013189800516177677
A1_31x79,230.78993566176473,0.9269155629861902,0.09975762775072085,0.00017729035069144084
A1_31x81,210.76113664215686,0.9359352000432551,0.10202460881280108,0.00018036205463343424
A1_31x83,235.04745710784314,0.924071316749184,0.09679567259864076,0.00017785869805183102
A1_31x85,262.87905943627453,0.9333726989870446,0.09327171966203514,0.0001445200332354143
A1_31x87,176.81416973039217,0.9726177836863676,0.38456895165129273,0.03653753342971302
A1_31x95,280.0053155637255,0.9298019342963029,0.08723108270436009,0.00012385208851463378
A1_31x97,262.58062193627455,0.9285991077228483,0.08722834226779183,0.00013786565244587425
A1_31x99,240.2527420343137,0.9177575198562269,0.08793814554048192,0.0001594357488706267
A1_32x100,273.41325061274506,0.9105920127028901,0.08643533576181796,0.00015129901866920174
A1_32x102,243.20954350490197,0.9025026849505737,0.08809144085495636,0.0001753087613913519
A1_32x104,282.11101409313727,0.8853026644277889,0.08164593515310108,0.00016700999822033593
A1_32x106,274.7486979166667,0.8963043891169163,0.08487455507791021,0.0001681542020722199
A1_32x108,298.915962009804,0.892880505712006,0.0836184241697804,0.00015787326295024757
A1_32x110,293.27510723039217,0.8787974167280509,0.0852882182949978,0.00017398903159992552
A1_32x112,251.75554534313724,0.9045897823930283,0.0904344830710244,0.00017582724342800842
A1_32x114,233.29549632352942,0.8938596138657153,0.09784612258304783,0.000217317187387363
A1_32x116,276.5562346813726,0.8804512384825329,0.08200177114165655,0.00018389369285551235
A1_32x118,283.3915594362745,0.8891631228695024,0.08456202154549516,0.00016823797581609238
A1_32x120,267.7572916666666,0.8886228174731794,0.0856600162513982,0.0001814670702073721
A1_32x122,243.01983762254906,0.8951214523009609,0.09111169064812329,0.0001951610267460232
A1_32x124,297.4919577205883,0.8816047273130793,0.08214292612399299,0.00017586455442317864
A1_32x126,218.24296875000002,0.9070552167163561,0.09567159753412263,0.00020864425829308445
A1_32x16,206.35903799019607,0.9146364732433435,0.1014473917508098,0.00020173386306498705
A1_32x18,175.17245710784317,0.927640914574593,0.11055760625320615,0.00021931532024191421
A1_32x20,167.2349724264706,0.9243003445119883,0.10969974121147959,0.00023191458626189447
A1_32x22,169.7388786764706,0.9328678581652818,0.10928845596857349,0.00021557201838685842
A1_32x24,184.03587622549017,0.9296944737443573,0.10866636720355297,0.00020833919984200784
A1_32x26,166.50834865196077,0.9334828909829078,0.11158554218071438,0.00022100018153324444
A1_32x28,214.4057598039216,0.9047730242558384,0.10099646895871149,0.00021260837553465018
A1_32x30,210.6019761029412,0.8985483622382942,0.10238384838015975,0.00021828961986525625
A1_32x32,211.44215686274507,0.891268663527515,0.10652190331177541,0.0002546162148797938
A1_32x34,173.8046875,0.9198986224917515,0.10898338604450519,0.00023013046364379086
A1_32x36,188.43276654411764,0.9223979735369116,0.11171162689883901,0.00022238796282529554
A1_32x38,224.65608149509802,0.9131366690825818,0.09820274079697697,0.00018432065735684593
A1_32x40,238.37521446078435,0.8966406727794295,0.09773108041672839,0.00019447429324058056
A1_32x42,247.34033394607843,0.8991477586328376,0.09196979991544976,0.00018415627778378506
A1_32x44,244.64724264705885,0.8916726792104535,0.0940058692493437,0.00019701390484579254
A1_32x46,245.92516850490202,0.9040827858353695,0.09613194642087566,0.00018021515725622362
A1_32x48,217.6495098039216,0.9030786488094916,0.09768548097258635,0.00019620362266766398
A1_32x50,182.51816789215687,0.9257778296228867,0.10560036164754814,0.0002051144973537822
A1_32x52,199.0890471813725,0.9129277146382216,0.10260898180159672,0.0002110390844642085
A1_32x54,153.5297334558824,0.9361795418868892,0.11323660910442804,0.00022708832690551721
A1_32x56,182.93668811274514,0.9236505396723435,0.10380502677004134,0.00020198823488111548
A1_32x58,163.98636642156862,0.9375881280221833,0.11014237507250817,0.0002083917637597318
A1_32x60,194.40228247549018,0.9272583863163619,0.10288711686063187,0.00018725989553296807
A1_32x62,239.22153799019605,0.9139613957803429,0.09334423799261743,0.0001722229778285395
A1_32x64,231.87084865196078,0.9206028702886956,0.09494447365147081,0.00017547607421875003
A1_32x66,222.64183517156863,0.9410659582800813,0.10020141040477737,0.0001508368551158208
A1_32x68,255.32627144607847,0.9442207802123965,0.09334101836064239,0.0001237489552921352
A1_32x70,457.35798100490206,0.9205921742482197,0.0801320394938534,9.666175944949063e-05
A1_32x78,267.0632199754902,0.9235078696008149,0.09049418581524528,0.0001467102355839701
A1_32x80,233.0508731617647,0.9328197612568238,0.09974225347848588,0.00017124550015318627
A1_32x82,243.3178615196079,0.9282281813668717,0.09665607670723315,0.0001627079700791163
A1_32x84,304.4993259803923,0.9265524150015395,0.08656683061374179,0.00012790795795186952
A1_32x86,231.45516237745096,0.9589395984904621,0.22046557655220428,0.006873325581094109
A1_32x92,232.50526960784313,0.9620362310073243,0.3398269142524854,0.015152644561098797
A1_32x94,291.3354932598039,0.9367872064146499,0.0882644739291133,0.00011418924474661187
A1_32x96,249.66458333333338,0.9337193214402073,0.08872739727573915,0.0001359622050413303
A1_32x98,266.6582107843137,0.918537658493837,0.08786341198090132,0.00014200306635368608
A1_33x101,251.81677389705888,0.9063096047803434,0.08778629569766017,0.00016783870123570266
A1_33x103,257.5143841911764,0.8972346049604973,0.08769086811595396,0.000173008386009888
A1_33x105,287.004518995098,0.8964981406938053,0.0823534313757371,0.00015588979636738272
A1_33x107,291.72299325980396,0.8946556330193033,0.08327456476749714,0.0001630762694937044
A1_33x109,343.0822763480392,0.8766805971306341,0.07944390975259993,0.00015499339384191175
A1_33x111,318.16534926470587,0.8843350813208741,0.07982770577810899,0.00016054686561358617
A1_33x113,314.72060355392165,0.8976841871268099,0.0819075625512996,0.0001486825558003533
A1_33x115,317.1177389705883,0.8839712990580147,0.08607436476395398,0.00016567032229941614
A1_33x117,282.60758272058825,0.8894473382880709,0.08557629483557501,0.0001743574483446872
A1_33x119,265.3332414215687,0.8834522424178033,0.0851661269850853,0.000195981633979419
A1_33x121,273.10427389705893,0.8883713042518159,0.08645047898407442,0.0001842739599477966
A1_33x123,267.069056372549,0.8984396652661113,0.08816274744161322,0.00017532495295529365
A1_33x125,269.7816482843137,0.8920629384733894,0.08541553309284715,0.00018761141673274701
A1_33x127,255.31030943627442,0.8992309589893679,0.08964808813552223,0.00018499882575962365
A1_33x15,181.66844362745098,0.9267872374727532,0.10791834723317616,0.00020920685647497357
A1_33x17,191.8258578431373,0.9269691281507041,0.104254685406381,0.00019838396928164654
A1_33x19,182.97976409313722,0.924198648062072,0.10784468073709627,0.0002042371023164168
A1_33x21,164.68828125,0.9281504904056468,0.10840906588331403,0.00022400090072027581
A1_33x23,195.3254901960785,0.9181099281753875,0.10276521448694874,0.00020468858882401007
A1_33x25,169.9946231617647,0.9303929995385978,0.11008663411312983,0.0002162731835036404
A1_33x27,201.55867034313724,0.9141102704951379,0.10386824546637395,0.0002121775391375913
A1_33x29,175.6521599264706,0.9211008988491863,0.1107380217164848,0.00023386132850045663
A1_33x31,216.92953431372547,0.9082471633194593,0.1004023209545148,0.00020615943987889275
A1_33x33,219.5708639705882,0.9084277023318454,0.09553755054555634,0.00020191243958904027
A1_33x35,253.94004289215687,0.8977754217902978,0.09528475997488031,0.00018395306192329873
A1_33x37,234.11902573529417,0.9158457064630521,0.10044181622033123,0.00017779885966335074
A1_33x39,275.5967984068628,0.8927662794167424,0.0903192527676384,0.00016863760238700263
A1_33x41,238.47982536764707,0.9053594314264707,0.09666124625102022,0.00018646075972132115
A1_33x43,205.16439950980396,0.9145598053425398,0.10287511916192309,0.00020547986351403318
A1_33x45,218.5738357843137,0.9053525313235641,0.10097791457455246,0.00020090093616337472
A1_33x47,193.80888480392156,0.9105017575234248,0.10558204297850857,0.00022262931099216644
A1_33x49,194.70721507352943,0.9182741898637554,0.10250609986752035,0.00020280015968167294
A1_33x51,192.06795343137253,0.9196758773826064,0.10381106597985346,0.0002104597080675101
A1_33x53,184.65537683823536,0.9276156830366906,0.10831671886915543,0.00021128629913975402
A1_33x55,216.44707414215682,0.9161097567388872,0.0971126325500044,0.0001838960394589821
A1_33x57,185.46043198529412,0.9271767474197138,0.10469707339554407,0.00019611292644355536
A1_33x59,179.29583333333332,0.9296391388875339,0.10719704052140176,0.0002092347810562643
A1_33x61,215.24630821078432,0.9264580873034909,0.09750624157136928,0.00017210705561713046
A1_33x63,252.29468443627454,0.9140118324230195,0.08999363554133587,0.00016170022121900235
A1_33x65,257.1224264705882,0.9205306047960367,0.09131013569498642,0.00016059356302263554
A1_33x67,266.3817401960785,0.9394636052784501,0.09291615459557646,0.00012715880479412969
A1_33x69,401.44186580882365,0.9248213384737299,0.08032740368859555,9.817414538578914e-05
A1_33x71,333.85626531862755,0.9515639013771318,0.24386065937442453,0.007582406964681558
A1_33x79,265.86398590686275,0.9226864685553163,0.08868728973720746,0.00014712488041708719
A1_33x81,281.5635263480392,0.9179392888991526,0.0914826720635697,0.000155880057962983
A1_33x83,270.9582414215687,0.917338887259373,0.09125524144683221,0.00015831207779910377
A1_33x85,308.7101868872549,0.9400356230321849,0.11626383734941412,0.00039422539370374387
A1_33x91,270.12293198529414,0.9528664355151885,0.1831836069461089,0.002850083318502799
A1_33x93,320.4696231617648,0.9237276379169981,0.08118540111281561,0.00011488677262801571
A1_33x95,334.13912377450987,0.907565419811552,0.07645965523291395,0.00012124114016393939
A1_33x97,319.3705116421568,0.9102891352607446,0.08097426514465139,0.00013082220480103806
A1_33x99,338.9886795343137,0.8839447466287322,0.07523027159258225,0.00013982717828629616
A1_34x100,355.4114889705882,0.8848422104592915,0.07406655390655813,0.0001334630723459727
A1_34x102,291.33612132352937,0.8937509271901439,0.08369180537616351,0.00015922607985059835
A1_34x104,299.3424172794118,0.8892068023634608,0.08227792639845039,0.00015874631677119378
A1_34x106,273.0570772058824,0.8915457699073878,0.08484718746354258,0.00017578641252763368
A1_34x108,254.30289522058828,0.8973787964819993,0.08839584045823926,0.00019575718135753082
A1_34x110,280.5021292892157,0.8864722389038048,0.08281520668235745,0.00017748676140186463
A1_34x112,318.50752144607844,0.8883024828456929,0.08104259046412114,0.00016113598041468427
A1_34x114,320.1449601715686,0.8869848240764775,0.08181784182629982,0.00016005947607290467
A1_34x116,323.44502144607844,0.8777654857270495,0.07919794222204404,0.00016263968391814454
A1_34x118,290.37864583333334,0.8879781295340692,0.08375452650875079,0.0001773755323973953
A1_34x120,316.3630208333334,0.8865800740022985,0.0794266053272644,0.00016052339957888797
